recid,assignmt,sex,age,earnings,prevearn,married,pbhous,wkless13,bfeduca,recommended_training,pred_earnings_classroom,pred_earnings_ojt,pred_earnings_other,pred_earnings_control,prob_control,prob_classroom,prob_ojt,prob_other,dr_score_classroom,dr_score_ojt,dr_score_other,dr_score_control
304398,Treatment,Male,42,51.131,9.0,Not married,No,Did not work,12,OJT,21.35756519,25.58339977,22.82248096,22.86900381,0.376707515870439,0.10209883842500175,0.35105122709036485,0.17014241861419446,21.35756519,25.58339977,22.82248096,22.86900381
304399,Control,Female,25,38.941,10.5,Not married,No,Did not work,16,classroom,21.56595373,28.15819642,23.987491,27.98172509,0.3160777914258825,0.23516627610495383,0.21780114482410934,0.23095478764505437,95.45004356542175,28.15819642,23.987491,27.98172509
304401,Treatment,Male,29,22.55,0.9,Not married,No,Did not work,13,classroom,15.05117033,17.86769818,14.98910272,15.37062069,0.34269141626488653,0.147853106913257,0.33417723176418745,0.17527824505766912,65.76927714935444,17.86769818,14.98910272,15.37062069
304403,Treatment,Female,38,26.735,8.0,Not married,No,Did not work,15,OJT,18.68531672,23.94247415,21.09468532,23.3214429,0.33003188452923804,0.20774093166324586,0.23455917073472646,0.2276680130727896,18.68531672,23.94247415,21.09468532,23.3214429
304407,Control,Male,27,20.409,8.0,Married,No,Did not work,11,classroom,21.5059752,26.10373235,26.92492315,23.40494858,0.3016190464182227,0.15702169240956498,0.386908841589203,0.15445041958300923,14.519837277484651,26.10373235,26.92492315,23.40494858
304409,Control,Male,25,9.695,2.9,Not married,No,Worked,12,classroom,15.34877267,18.14608429,15.09862925,13.48663378,0.33923737815636584,0.14953368202797881,0.326735292727713,0.18449364708794247,-22.46058635415711,18.14608429,15.09862925,13.48663378
304410,Treatment,Male,28,41.688,4.1039111,Married,No,Did not work,12,OJT,19.60017848,23.430577,23.5705454,20.73262689,0.2861313048750403,0.16376165797686573,0.3950345309802972,0.15507250616779666,19.60017848,23.430577,23.5705454,20.73262689
304416,Treatment,Female,32,0.612,0.0,Not married,No,Worked,12,classroom,10.45604305,14.52772963,12.21164079,10.48686504,0.33543602352037705,0.27208011531112863,0.20918020683024652,0.18330365433824783,-25.724634978393055,14.52772963,12.21164079,10.48686504
304417,Control,Male,37,7.038,8.265,Not married,Yes,Did not work,10,other,16.60186488,21.74712914,21.20401288,18.72344532,0.5191498724028542,0.08623339936150554,0.19653652309053438,0.19808020514510594,16.60186488,21.74712914,-50.31253704290888,18.72344532
304420,Treatment,Female,43,0.666,0.0,Not married,No,Worked,12,other,10.43993996,13.56856982,12.21164079,10.45607478,0.3364872169747759,0.27013326862266246,0.20502110052289044,0.18835841387967123,10.43993996,13.56856982,-49.084483721728404,10.45607478
304422,Treatment,Male,27,0.332,15.0,Married,No,Did not work,12,OJT,25.61129707,38.98619587,34.17412709,31.58049622,0.3791239274292721,0.16702871742610959,0.27584096477464576,0.17800639036997268,25.61129707,38.98619587,34.17412709,31.58049622
304423,Control,Female,26,1.859,0.0,Not married,No,Worked,12,classroom,10.46006233,14.89001623,12.21164079,10.49985293,0.33400439746755756,0.274761293003307,0.21047326962021365,0.1807610399089218,-20.843700423425673,14.89001623,12.21164079,10.49985293
304430,Treatment,Male,28,29.113,5.2,Married,No,Did not work,10,other,19.75027675,21.64716179,24.06895357,19.98262525,0.29148813309126936,0.1527909570653119,0.40764692261493396,0.14807398722848483,19.75027675,21.64716179,58.133319124071335,19.98262525
304432,Treatment,Female,34,0.0,0.0,Not married,No,Worked,12,classroom,10.45408804,14.3830763,12.21164079,10.4819386,0.33579190462086606,0.2714169753889184,0.20860766746383766,0.18418345252637788,-28.062618680425807,14.3830763,12.21164079,10.4819386
304433,Control,Female,43,36.25,12.52,Not married,No,Did not work,12,classroom,22.79596936,23.02495939,23.23531359,23.75454329,0.32758753403325086,0.169395939267731,0.27906079168900566,0.2239557350100125,102.21954172046755,23.02495939,23.23531359,23.75454329
304437,Treatment,Female,32,1.365,0.0,Not married,No,Worked,11,OJT,10.30278869,13.95473557,12.21164079,10.34168393,0.3380168496369257,0.2672183972924626,0.21565688676152495,0.1791078663090867,10.30278869,13.95473557,12.21164079,10.34168393
304438,Treatment,Male,32,42.501,1.2,Not married,No,Worked,12,OJT,14.3546701,16.41043711,13.39363731,12.53178055,0.33319704198803196,0.13188866512085515,0.32027472611913566,0.21463956677197724,14.3546701,16.41043711,13.39363731,12.53178055
304441,Control,Female,24,4.686,2.444656,Not married,No,Did not work,11,OJT,13.23988844,16.25929195,15.40705387,14.36626829,0.32993600967214126,0.23940487688648238,0.2523564033587451,0.17830271008263127,13.23988844,16.25929195,15.40705387,14.36626829
304445,Treatment,Male,46,0.0,4.1039111,Married,No,Did not work,8,OJT,18.78906487,17.65683521,22.67359452,17.599706,0.29675886305092486,0.13044727313945026,0.437331054254666,0.135462809554959,18.78906487,17.65683521,22.67359452,17.599706
304446,Treatment,Male,28,29.081,3.0,Not married,No,Did not work,13,OJT,16.47258926,19.95211678,17.14747191,17.67019565,0.3509077053502893,0.1459487346046763,0.33388799783168316,0.16925556221335117,16.47258926,19.95211678,17.14747191,17.67019565
304451,Control,Female,31,13.105,0.75,Not married,No,Did not work,12,OJT,12.2812625,15.68195605,14.24639696,13.38535569,0.3281630818307563,0.23844189771326033,0.24575080192019771,0.18764421853578572,12.2812625,15.68195605,14.24639696,13.38535569
304453,Control,Male,46,49.408,0.6,Not married,No,Did not work,10,other,14.10081285,14.46503773,14.58241226,13.58702462,0.34832470497394985,0.11470584552094086,0.3530230361585222,0.18394641334658712,14.10081285,14.46503773,203.9070482037437,13.58702462
304455,Treatment,Female,34,0.045,0.0,Not married,No,Worked,9,classroom,10.06844294,12.82865338,12.21164079,10.06694073,0.34277916644260614,0.256322252094934,0.22631141617303022,0.17458716528942966,-29.036405968270447,12.82865338,12.21164079,10.06694073
304458,Treatment,Female,32,15.976,2.6,Not married,No,Did not work,14,OJT,13.90881336,18.54331225,15.94339633,16.22543182,0.3254831922349963,0.23624179800877113,0.2330442360102767,0.20523077374595586,13.90881336,18.54331225,15.94339633,16.22543182
304460,Treatment,Male,24,71.509,10.0,Not married,No,Did not work,13,classroom,22.71129872,29.43310057,24.34203584,25.33611732,0.36804224794052004,0.14611066429820935,0.33298004856668445,0.1528670391945863,356.6889827883219,29.43310057,24.34203584,25.33611732
304462,Control,Female,55,0.744,5.306,Married,No,Did not work,12,OJT,14.70243414,17.56271972,17.72587905,17.33491806,0.31435468877232264,0.1962168727505205,0.3609959637493185,0.1284324747278384,14.70243414,17.56271972,17.72587905,17.33491806
304463,Control,Male,26,0.0,1.1,Not married,No,Did not work,11,other,14.65006052,16.34939052,15.07445368,14.53119574,0.34051813248462987,0.14779071792382517,0.34632441757310867,0.16536673201843632,14.65006052,16.34939052,-76.08326284498632,14.53119574
304465,Control,Female,35,1.139,2.444656,Not married,No,Did not work,14,OJT,13.79605717,18.31916177,15.80778191,16.04969053,0.32627109857556796,0.233019229945604,0.233181315184283,0.2075283562945451,13.79605717,18.31916177,15.80778191,16.04969053
304471,Treatment,Male,29,13.048,4.1039111,Not married,No,Worked,12,OJT,16.04746225,18.95828374,16.35600671,14.14423741,0.35158605442809304,0.1460632425824352,0.327208020686436,0.17514268230303578,16.04746225,18.95828374,16.35600671,14.14423741
304476,Treatment,Male,26,5.305,4.1039111,Not married,No,Worked,11,classroom,15.88547359,18.10672133,16.1161871,13.70007856,0.34780040200533313,0.15132904785734455,0.33179191520299767,0.16907863493432468,-54.031530050795,18.10672133,16.1161871,13.70007856
304481,Control,Female,30,23.183,2.444656,Married,No,Worked,12,OJT,11.80619688,16.042612,15.54062989,11.84318916,0.29753119539645745,0.21340664449642976,0.33928700696756736,0.14977515313954542,11.80619688,16.042612,15.54062989,11.84318916
304487,Control,Female,36,33.206,0.0,Married,No,Worked,12,other,10.45175583,14.33559953,13.67361128,10.47671359,0.30672972832405837,0.2750878926196773,0.25709509754879434,0.16108728150746995,10.45175583,14.33559953,134.92706181448088,10.47671359
304491,Treatment,Female,26,8.73,3.674,Not married,No,Did not work,12,classroom,14.29137714,17.74383484,16.47949741,15.9802243,0.32973581463596685,0.2373158132173734,0.2481877845175664,0.18476058762909325,-9.143121659732165,17.74383484,16.47949741,15.9802243
304492,Treatment,Female,26,15.748,0.444,Not married,No,Worked,12,OJT,10.71853106,15.12681541,12.55231059,10.74534888,0.33413143561436265,0.26965133627701005,0.21567125039152532,0.1805459777171019,10.71853106,15.12681541,12.55231059,10.74534888
304493,Treatment,Female,29,0.0,0.6,Not married,No,Worked,14,OJT,11.20290267,16.44398872,12.73865696,11.21261225,0.32904509188189474,0.2742909952787694,0.20251646450591532,0.19414744833342062,11.20290267,16.44398872,12.73865696,11.21261225
304496,Control,Female,23,6.786,1.57,Not married,Yes,Did not work,11,OJT,11.78116253,15.65968147,14.78685783,12.43215136,0.28248871414433174,0.35651826018496,0.2158912262716737,0.14510179939903467,11.78116253,15.65968147,14.78685783,12.43215136
304497,Treatment,Female,28,0.255,4.184,Married,No,Worked,11,classroom,12.61373501,16.31279242,16.64037789,12.43106735,0.282811757010156,0.17352072681961894,0.40824956827970665,0.13541794789051853,-58.609658509134746,16.31279242,16.64037789,12.43106735
304499,Treatment,Male,35,1.011,2.0,Not married,No,Did not work,15,OJT,16.44982138,21.07316195,16.33823707,17.96300027,0.35344273920854674,0.1395743393549369,0.3153548613608034,0.1916280600757131,16.44982138,21.07316195,16.33823707,17.96300027
304502,Control,Female,26,75.771,9.2,Married,No,Did not work,13,other,17.09057372,22.75844823,21.20247034,22.08099192,0.31884481869439474,0.2320316368788046,0.3054239842298673,0.14369956019693347,17.09057372,22.75844823,400.94287862807266,22.08099192
304503,Treatment,Male,27,25.537,5.0,Not married,No,Did not work,8,OJT,16.89142076,17.0461353,17.8370615,15.7962249,0.3473506504672023,0.1342890067182692,0.36036847736094685,0.1579918654535815,16.89142076,17.0461353,17.8370615,15.7962249
304506,Treatment,Male,42,0.0,0.0,Not married,No,Worked,12,OJT,13.64208933,14.69654111,12.21164079,11.84066006,0.33081362554959465,0.1193492944300079,0.30313394774623525,0.24670313227416224,13.64208933,14.69654111,12.21164079,11.84066006
304509,Treatment,Male,38,0.0,0.0,Not married,No,Worked,12,OJT,13.64906369,15.07874433,12.21164079,11.85260295,0.32901691436319014,0.12463244442091337,0.3078563980090428,0.2384942432068536,13.64906369,15.07874433,12.21164079,11.85260295
304510,Control,Male,46,0.0,3.0,Not married,No,Did not work,11,OJT,15.90751307,17.16508013,16.81963188,16.19477207,0.3581022281725887,0.1087901988233734,0.3511565604194502,0.18195101258458773,15.90751307,17.16508013,16.81963188,16.19477207
304511,Control,Female,30,27.663,6.0,Not married,No,Did not work,11,classroom,16.00467684,18.26475584,17.92805671,17.18059618,0.33482432661447453,0.22339438219892352,0.25941409915485736,0.18236719203174465,68.1918582957035,18.26475584,17.92805671,17.18059618
304512,Treatment,Male,44,0.0,0.6,Not married,No,Worked,10,classroom,13.70296589,13.39218263,12.73485062,11.67189792,0.33606765489446466,0.10908424544962625,0.31836701427603636,0.23648108537987275,-111.91522795200498,13.39218263,12.73485062,11.67189792
304513,Control,Female,23,0.213,0.0,Not married,No,Worked,11,classroom,10.30801141,14.46062686,12.21164079,10.36015809,0.33565998193285657,0.27184909024736015,0.21683704872527698,0.1756538790945064,-26.826603978318488,14.46062686,12.21164079,10.36015809
304514,Treatment,Female,27,5.841,0.0,Not married,No,Worked,11,classroom,10.30630206,14.26377971,12.21164079,10.35269378,0.33683402676541274,0.26954621401426687,0.21647122178861106,0.1771485374317094,-6.259696005784946,14.26377971,12.21164079,10.35269378
304516,Control,Female,38,9.081,0.6,Married,No,Did not work,11,classroom,12.00123562,14.82488801,14.09905582,12.86741237,0.30570240331882914,0.23069010943887244,0.30200134358595904,0.16160614365633935,-0.657458881914895,14.82488801,14.09905582,12.86741237
304517,Treatment,Male,23,34.613,9.0,Not married,No,Did not work,12,OJT,21.37680456,26.20646513,22.82248096,22.9150959,0.36162848517954743,0.1471451458175243,0.3396391829491712,0.15158718605375693,21.37680456,26.20646513,22.82248096,22.9150959
304518,Control,Female,24,28.565,10.5,Not married,No,Did not work,12,OJT,20.54544005,22.32663199,21.69261082,22.01677706,0.3245689170749818,0.2319798671577123,0.2535212598181716,0.1899299559491344,20.54544005,22.32663199,21.69261082,22.01677706
304519,Treatment,Female,41,20.625,4.9,Married,No,Did not work,11,OJT,14.36819066,17.2855181,17.14807505,16.27697233,0.31492554299974607,0.21066001732205283,0.336870107890028,0.13754433178817305,14.36819066,17.2855181,17.14807505,16.27697233
304522,Control,Male,31,16.488,4.1039111,Married,No,Did not work,11,classroom,19.35413205,21.9072205,23.34630768,19.87480115,0.28867755914129706,0.15643493415357126,0.40460220216840825,0.15028530453672326,1.0325719361552501,21.9072205,23.34630768,19.87480115
304525,Treatment,Male,39,6.923,0.0,Not married,No,Worked,10,other,13.36648194,13.54289296,12.21164079,11.41952039,0.3306168210612002,0.11813237978915013,0.3183989112107828,0.23285188793886688,13.36648194,13.54289296,-10.500826078159921,11.41952039
304526,Treatment,Female,24,3.525,2.24,Not married,No,Did not work,12,OJT,13.25763221,16.83827068,15.38433118,14.71658687,0.327503179373437,0.24238236208255065,0.24634763306806562,0.18376682547594664,13.25763221,16.83827068,15.38433118,14.71658687
304528,Treatment,Male,32,0.377,3.0,Married,No,Did not work,12,OJT,18.98828569,22.24221081,22.49626896,19.62485184,0.28446034920416957,0.16299142980283393,0.3984486700789159,0.15409955091408054,18.98828569,22.24221081,22.49626896,19.62485184
304529,Control,Male,33,12.432,2.496,Not married,No,Worked,10,other,14.81446262,15.59566898,14.43127485,12.54996568,0.34113240028364045,0.12547801253779034,0.33739065083507674,0.19599893634349255,14.81446262,15.59566898,4.230837606319122,12.54996568
304534,Control,Male,46,23.187,7.915,Married,No,Did not work,12,other,21.67622625,26.99234975,27.27932502,24.47641996,0.3142130252603103,0.13929976188214302,0.39245835962545883,0.15402885323208781,21.67622625,26.99234975,0.7107637788553873,24.47641996
304536,Treatment,Male,23,0.0,8.0,Not married,No,Did not work,17,OJT,22.29711444,33.69555727,24.03492628,28.95595042,0.37920093885148826,0.1561133449429543,0.29036823429258884,0.17431748191296853,22.29711444,33.69555727,24.03492628,28.95595042
304538,Treatment,Male,60,11.244,0.0,Married,No,Worked,17,classroom,17.91417398,22.55777291,19.18632835,16.08921252,0.27447669178838746,0.3156500338918314,0.23912992497924948,0.17074334934053162,-3.217374455967448,22.55777291,19.18632835,16.08921252
304539,Control,Female,43,2.289,0.0,Not married,No,Worked,7,other,9.905286838,11.21922878,12.21164079,9.7986541,0.3476827522778964,0.24291432400142432,0.23363179192358904,0.17577113179709022,9.905286838,11.21922878,-44.24040960388763,9.7986541
304541,Control,Male,23,33.704,4.1039111,Not married,No,Did not work,12,OJT,17.01500027,20.07920429,18.05782833,18.04159652,0.34966081969383284,0.1515854018082413,0.3392978617894752,0.15945591670845063,17.01500027,20.07920429,18.05782833,18.04159652
304546,Treatment,Male,39,9.72,0.0,Not married,No,Worked,15,other,14.28330588,17.86006459,12.21164079,12.59533643,0.3260512906560639,0.13081014485838816,0.28038123223492795,0.26275733225062,14.28330588,17.86006459,2.7289718625218757,12.59533643
304547,Treatment,Male,22,10.47,4.1039111,Not married,No,Did not work,13,other,17.3053735,21.26750612,18.28206605,18.88909589,0.35063124361747033,0.15563014823824714,0.332331514631662,0.16140709351262053,17.3053735,21.26750612,-30.11770300593167,18.88909589
304548,Treatment,Male,26,4.797,0.15,Not married,No,Did not work,11,other,14.07146769,15.61534881,14.20186459,13.67253607,0.3374106153641397,0.14911899155441805,0.3462908040561858,0.16717958902525645,14.07146769,15.61534881,-42.054193011500445,13.67253607
304549,Control,Male,50,1.254,2.4,Not married,No,Did not work,11,OJT,15.47137715,16.39637337,16.26852298,15.63812924,0.35746482145561287,0.10401846626221813,0.3500891601807963,0.18842755210137277,15.47137715,16.39637337,16.26852298,15.63812924
304550,Treatment,Male,26,45.213,4.7,Not married,No,Did not work,11,OJT,17.22854853,19.54213382,18.38110711,17.78506394,0.3518467810380369,0.14295955490910542,0.34631594381266817,0.15887772024018962,17.22854853,19.54213382,18.38110711,17.78506394
304551,Control,Female,24,0.363,0.06,Not married,No,Worked,10,OJT,10.21450535,13.92541631,12.25093349,10.24685795,0.33824128740986126,0.2658589793256899,0.22277698945699684,0.17312274380745202,10.21450535,13.92541631,12.25093349,10.24685795
304552,Treatment,Male,60,0.67,3.359,Married,No,Did not work,12,OJT,19.10539386,20.94574154,22.84563155,19.88605524,0.2992181084455821,0.14959461178603184,0.41503770676516427,0.1361495730032218,19.10539386,20.94574154,22.84563155,19.88605524
304553,Control,Male,23,8.073,0.472,Not married,No,Worked,11,OJT,13.78164276,15.59600584,12.64676001,11.89965584,0.32424288823762504,0.1449559741943747,0.32535648982794046,0.20544464774005985,13.78164276,15.59600584,12.64676001,11.89965584
